tanggal,produk,qty,total_harga,harga_per_unit
2024-02-29,S,60,105000,1750.0
2024-02-29,M,80,140000,1750.0
2024-02-29,L,80,140000,1750.0
2024-02-29,XL,30,69000,2300.0
2024-02-29,XXL,60,150000,2500.0
2024-03-01,S,10,17500,1750.0
2024-03-01,M,110,192500,1750.0
2024-03-01,L,140,245000,1750.0
2024-03-01,XL,120,276000,2300.0
2024-03-01,XXL,50,125000,2500.0
2024-03-02,S,60,105000,1750.0
2024-03-02,M,80,140000,1750.0
2024-03-02,L,70,122500,1750.0
2024-03-02,XL,90,207000,2300.0
2024-03-02,XXL,10,25000,2500.0
2024-03-03,S,0,0,0.0
2024-03-03,M,0,0,0.0
2024-03-03,L,0,0,0.0
2024-03-03,XL,0,0,0.0
2024-03-03,XXL,0,0,0.0
2024-03-04,S,20,35000,1750.0
2024-03-04,M,30,52000,1733.3333333333333
2024-03-04,L,140,245000,1750.0
2024-03-04,XL,80,184000,2300.0
2024-03-04,XXL,20,50000,2500.0
2024-03-05,S,0,0,0.0
2024-03-05,M,20,35000,1750.0
2024-03-05,L,130,227000,1746.1538461538462
2024-03-05,XL,110,253000,2300.0
2024-03-05,XXL,40,100000,2500.0
2024-03-06,S,0,0,0.0
2024-03-06,M,80,140000,1750.0
2024-03-06,L,140,235000,1678.5714285714287
2024-03-06,XL,30,69000,2300.0
2024-03-06,XXL,0,0,0.0
2024-03-07,S,0,0,0.0
2024-03-07,M,0,0,0.0
2024-03-07,L,0,0,0.0
2024-03-07,XL,0,0,0.0
2024-03-07,XXL,0,0,0.0
2024-03-08,S,20,35000,1750.0
2024-03-08,M,60,105000,1750.0
2024-03-08,L,60,105000,1750.0
2024-03-08,XL,60,138000,2300.0
2024-03-08,XXL,0,0,0.0
2024-03-09,S,0,0,0.0
2024-03-09,M,0,0,0.0
2024-03-09,L,0,0,0.0
2024-03-09,XL,0,0,0.0
2024-03-09,XXL,0,0,0.0
2024-03-10,S,0,0,0.0
2024-03-10,M,40,70000,1750.0
2024-03-10,L,70,122500,1750.0
2024-03-10,XL,30,69000,2300.0
2024-03-10,XXL,30,75000,2500.0
2024-03-11,S,0,0,0.0
2024-03-11,M,20,35000,1750.0
2024-03-11,L,70,122500,1750.0
2024-03-11,XL,50,115000,2300.0
2024-03-11,XXL,20,50000,2500.0
2024-03-12,S,0,0,0.0
2024-03-12,M,0,0,0.0
2024-03-12,L,0,0,0.0
2024-03-12,XL,0,0,0.0
2024-03-12,XXL,0,0,0.0
2024-03-13,S,10,17500,1750.0
2024-03-13,M,60,105000,1750.0
2024-03-13,L,90,157500,1750.0
2024-03-13,XL,40,92000,2300.0
2024-03-13,XXL,0,0,0.0
2024-03-14,S,0,0,0.0
2024-03-14,M,0,0,0.0
2024-03-14,L,110,192500,1750.0
2024-03-14,XL,30,69000,2300.0
2024-03-14,XXL,60,150000,2500.0
2024-03-15,S,30,52500,1750.0
2024-03-15,M,10,17500,1750.0
2024-03-15,L,40,70000,1750.0
2024-03-15,XL,40,92000,2300.0
2024-03-15,XXL,0,0,0.0
2024-03-16,S,0,0,0.0
2024-03-16,M,0,0,0.0
2024-03-16,L,0,0,0.0
2024-03-16,XL,0,0,0.0
2024-03-16,XXL,0,0,0.0
2024-03-17,S,10,17500,1750.0
2024-03-17,M,0,0,0.0
2024-03-17,L,30,52500,1750.0
2024-03-17,XL,10,23000,2300.0
2024-03-17,XXL,10,25000,2500.0
2024-03-18,S,30,52500,1750.0
2024-03-18,M,0,0,0.0
2024-03-18,L,70,122500,1750.0
2024-03-18,XL,30,69000,2300.0
2024-03-18,XXL,0,0,0.0
2024-03-19,S,0,0,0.0
2024-03-19,M,60,105000,1750.0
2024-03-19,L,70,122500,1750.0
2024-03-19,XL,100,230000,2300.0
2024-03-19,XXL,70,175000,2500.0
2024-03-20,S,0,0,0.0
2024-03-20,M,10,17500,1750.0
2024-03-20,L,50,87500,1750.0
2024-03-20,XL,50,115000,2300.0
2024-03-20,XXL,10,25000,2500.0
2024-03-21,S,20,35000,1750.0
2024-03-21,M,60,105000,1750.0
2024-03-21,L,100,175000,1750.0
2024-03-21,XL,50,115000,2300.0
2024-03-21,XXL,50,125000,2500.0
2024-03-22,S,0,0,0.0
2024-03-22,M,0,0,0.0
2024-03-22,L,0,0,0.0
2024-03-22,XL,0,0,0.0
2024-03-22,XXL,0,0,0.0
2024-03-23,S,30,52500,1750.0
2024-03-23,M,50,87500,1750.0
2024-03-23,L,40,70000,1750.0
2024-03-23,XL,60,138000,2300.0
2024-03-23,XXL,40,100000,2500.0
2024-03-24,S,0,0,0.0
2024-03-24,M,0,0,0.0
2024-03-24,L,0,0,0.0
2024-03-24,XL,0,0,0.0
2024-03-24,XXL,0,0,0.0
2024-03-25,S,20,35000,1750.0
2024-03-25,M,50,87500,1750.0
2024-03-25,L,160,280000,1750.0
2024-03-25,XL,30,69000,2300.0
2024-03-25,XXL,60,150000,2500.0
2024-03-26,S,10,17500,1750.0
2024-03-26,M,0,0,0.0
2024-03-26,L,130,227500,1750.0
2024-03-26,XL,0,0,0.0
2024-03-26,XXL,10,25000,2500.0
2024-03-27,S,0,0,0.0
2024-03-27,M,20,35000,1750.0
2024-03-27,L,60,105000,1750.0
2024-03-27,XL,10,23000,2300.0
2024-03-27,XXL,40,100000,2500.0
2024-03-28,S,20,35000,1750.0
2024-03-28,M,70,122500,1750.0
2024-03-28,L,60,105000,1750.0
2024-03-28,XL,20,46000,2300.0
2024-03-28,XXL,20,50000,2500.0
2024-03-29,S,10,17500,1750.0
2024-03-29,M,20,35000,1750.0
2024-03-29,L,110,192500,1750.0
2024-03-29,XL,60,138000,2300.0
2024-03-29,XXL,60,150000,2500.0
2024-03-30,S,40,70000,1750.0
2024-03-30,M,20,35000,1750.0
2024-03-30,L,50,87500,1750.0
2024-03-30,XL,50,115000,2300.0
2024-03-30,XXL,60,150000,2500.0
2024-03-31,S,0,0,0.0
2024-03-31,M,0,0,0.0
2024-03-31,L,0,0,0.0
2024-03-31,XL,0,0,0.0
2024-03-31,XXL,0,0,0.0
2024-04-01,S,40,70000,1750.0
2024-04-01,M,40,70000,1750.0
2024-04-01,L,90,157500,1750.0
2024-04-01,XL,120,270000,2250.0
2024-04-01,XXL,20,50000,2500.0
2024-04-02,S,20,35000,1750.0
2024-04-02,M,30,52500,1750.0
2024-04-02,L,50,87500,1750.0
2024-04-02,XL,20,46000,2300.0
2024-04-02,XXL,20,50000,2500.0
2024-04-03,S,0,0,0.0
2024-04-03,M,0,0,0.0
2024-04-03,L,50,87500,1750.0
2024-04-03,XL,20,50000,2500.0
2024-04-03,XXL,0,0,0.0
2024-04-04,S,0,0,0.0
2024-04-04,M,10,17500,1750.0
2024-04-04,L,60,105000,1750.0
2024-04-04,XL,40,92000,2300.0
2024-04-04,XXL,50,125000,2500.0
2024-04-05,S,30,52500,1750.0
2024-04-05,M,40,70000,1750.0
2024-04-05,L,100,175000,1750.0
2024-04-05,XL,30,69000,2300.0
2024-04-05,XXL,30,75000,2500.0
2024-04-06,S,10,17500,1750.0
2024-04-06,M,40,70000,1750.0
2024-04-06,L,50,87500,1750.0
2024-04-06,XL,60,138000,2300.0
2024-04-06,XXL,80,200000,2500.0
2024-04-07,S,0,0,0.0
2024-04-07,M,0,0,0.0
2024-04-07,L,0,0,0.0
2024-04-07,XL,0,0,0.0
2024-04-07,XXL,0,0,0.0
2024-04-08,S,0,0,0.0
2024-04-08,M,0,0,0.0
2024-04-08,L,0,0,0.0
2024-04-08,XL,0,0,0.0
2024-04-08,XXL,0,0,0.0
2024-04-09,S,0,0,0.0
2024-04-09,M,0,0,0.0
2024-04-09,L,0,0,0.0
2024-04-09,XL,0,0,0.0
2024-04-09,XXL,0,0,0.0
2024-04-10,S,0,0,0.0
2024-04-10,M,0,0,0.0
2024-04-10,L,0,0,0.0
2024-04-10,XL,0,0,0.0
2024-04-10,XXL,0,0,0.0
2024-04-11,S,0,0,0.0
2024-04-11,M,0,0,0.0
2024-04-11,L,0,0,0.0
2024-04-11,XL,0,0,0.0
2024-04-11,XXL,0,0,0.0
2024-04-12,S,0,0,0.0
2024-04-12,M,0,0,0.0
2024-04-12,L,0,0,0.0
2024-04-12,XL,0,0,0.0
2024-04-12,XXL,0,0,0.0
2024-04-13,S,0,0,0.0
2024-04-13,M,0,0,0.0
2024-04-13,L,0,0,0.0
2024-04-13,XL,0,0,0.0
2024-04-13,XXL,0,0,0.0
2024-04-14,S,0,0,0.0
2024-04-14,M,0,0,0.0
2024-04-14,L,0,0,0.0
2024-04-14,XL,0,0,0.0
2024-04-14,XXL,0,0,0.0
2024-04-15,S,10,17500,1750.0
2024-04-15,M,30,52500,1750.0
2024-04-15,L,150,262500,1750.0
2024-04-15,XL,60,138000,2300.0
2024-04-15,XXL,30,75000,2500.0
2024-04-16,S,20,35000,1750.0
2024-04-16,M,80,140000,1750.0
2024-04-16,L,130,227500,1750.0
2024-04-16,XL,110,253000,2300.0
2024-04-16,XXL,40,100000,2500.0
2024-04-17,S,0,0,0.0
2024-04-17,M,30,52500,1750.0
2024-04-17,L,60,105000,1750.0
2024-04-17,XL,80,184000,2300.0
2024-04-17,XXL,40,100000,2500.0
2024-04-18,S,30,52500,1750.0
2024-04-18,M,50,87000,1740.0
2024-04-18,L,90,157500,1750.0
2024-04-18,XL,60,138000,2300.0
2024-04-18,XXL,30,75000,2500.0
2024-04-19,S,20,35000,1750.0
2024-04-19,M,50,87500,1750.0
2024-04-19,L,40,70000,1750.0
2024-04-19,XL,40,92000,2300.0
2024-04-19,XXL,10,25000,2500.0
2024-04-20,S,30,52500,1750.0
2024-04-20,M,60,105000,1750.0
2024-04-20,L,50,87500,1750.0
2024-04-20,XL,60,138000,2300.0
2024-04-20,XXL,20,50000,2500.0
2024-04-21,S,0,0,0.0
2024-04-21,M,0,0,0.0
2024-04-21,L,0,0,0.0
2024-04-21,XL,0,0,0.0
2024-04-21,XXL,0,0,0.0
2024-04-22,S,0,0,0.0
2024-04-22,M,70,122500,1750.0
2024-04-22,L,130,227500,1750.0
2024-04-22,XL,50,115000,2300.0
2024-04-22,XXL,40,100000,2500.0
2024-04-23,S,10,17500,1750.0
2024-04-23,M,50,87500,1750.0
2024-04-23,L,70,122500,1750.0
2024-04-23,XL,60,138000,2300.0
2024-04-23,XXL,50,125000,2500.0
2024-04-24,S,0,0,0.0
2024-04-24,M,0,0,0.0
2024-04-24,L,110,192500,1750.0
2024-04-24,XL,20,46000,2300.0
2024-04-24,XXL,0,0,0.0
2024-04-25,S,10,17500,1750.0
2024-04-25,M,60,105000,1750.0
2024-04-25,L,70,122500,1750.0
2024-04-25,XL,50,115000,2300.0
2024-04-25,XXL,40,100000,2500.0
2024-04-26,S,20,35000,1750.0
2024-04-26,M,20,35000,1750.0
2024-04-26,L,70,122500,1750.0
2024-04-26,XL,50,115000,2300.0
2024-04-26,XXL,20,50000,2500.0
2024-04-27,S,0,0,0.0
2024-04-27,M,40,70000,1750.0
2024-04-27,L,70,122500,1750.0
2024-04-27,XL,10,23000,2300.0
2024-04-27,XXL,0,0,0.0
2024-04-28,S,0,0,0.0
2024-04-28,M,0,0,0.0
2024-04-28,L,0,0,0.0
2024-04-28,XL,0,0,0.0
2024-04-28,XXL,0,0,0.0
2024-04-29,S,20,35000,1750.0
2024-04-29,M,20,35000,1750.0
2024-04-29,L,160,280000,1750.0
2024-04-29,XL,80,184000,2300.0
2024-04-29,XXL,50,125000,2500.0
2024-04-30,S,0,0,0.0
2024-04-30,M,40,70000,1750.0
2024-04-30,L,100,175000,1750.0
2024-04-30,XL,100,230000,2300.0
2024-04-30,XXL,40,100000,2500.0
2024-05-01,S,10,17500,1750.0
2024-05-01,M,10,17500,1750.0
2024-05-01,L,50,87500,1750.0
2024-05-01,XL,10,23000,2300.0
2024-05-01,XXL,10,25000,2500.0
2024-05-02,S,20,35000,1750.0
2024-05-02,M,40,70000,1750.0
2024-05-02,L,50,87500,1750.0
2024-05-02,XL,40,92000,2300.0
2024-05-02,XXL,40,100000,2500.0
2024-05-03,S,0,0,0.0
2024-05-03,M,20,35000,1750.0
2024-05-03,L,20,35000,1750.0
2024-05-03,XL,10,23000,2300.0
2024-05-03,XXL,30,75000,2500.0
2024-05-04,S,0,0,0.0
2024-05-04,M,10,17500,1750.0
2024-05-04,L,80,140000,1750.0
2024-05-04,XL,60,138000,2300.0
2024-05-04,XXL,10,25000,2500.0
2024-05-05,S,0,0,0.0
2024-05-05,M,0,0,0.0
2024-05-05,L,0,0,0.0
2024-05-05,XL,0,0,0.0
2024-05-05,XXL,0,0,0.0
2024-05-06,S,20,35000,1750.0
2024-05-06,M,40,70000,1750.0
2024-05-06,L,130,227500,1750.0
2024-05-06,XL,30,69000,2300.0
2024-05-06,XXL,10,25000,2500.0
2024-05-07,S,10,17500,1750.0
2024-05-07,M,20,35000,1750.0
2024-05-07,L,90,157500,1750.0
2024-05-07,XL,70,161000,2300.0
2024-05-07,XXL,70,175000,2500.0
2024-05-08,S,0,0,0.0
2024-05-08,M,0,0,0.0
2024-05-08,L,0,0,0.0
2024-05-08,XL,0,0,0.0
2024-05-08,XXL,0,0,0.0
2024-05-09,S,0,0,0.0
2024-05-09,M,0,0,0.0
2024-05-09,L,0,0,0.0
2024-05-09,XL,0,0,0.0
2024-05-09,XXL,0,0,0.0
2024-05-10,S,0,0,0.0
2024-05-10,M,0,0,0.0
2024-05-10,L,10,17500,1750.0
2024-05-10,XL,20,35000,1750.0
2024-05-10,XXL,30,75000,2500.0
2024-05-11,S,0,0,0.0
2024-05-11,M,0,0,0.0
2024-05-11,L,0,0,0.0
2024-05-11,XL,0,0,0.0
2024-05-11,XXL,0,0,0.0
2024-05-12,S,0,0,0.0
2024-05-12,M,0,0,0.0
2024-05-12,L,0,0,0.0
2024-05-12,XL,0,0,0.0
2024-05-12,XXL,0,0,0.0
2024-05-13,S,0,0,0.0
2024-05-13,M,10,17500,1750.0
2024-05-13,L,10,17500,1750.0
2024-05-13,XL,180,388000,2155.5555555555557
2024-05-13,XXL,50,125000,2500.0
2024-05-14,S,10,17500,1750.0
2024-05-14,M,30,52500,1750.0
2024-05-14,L,140,252000,1800.0
2024-05-14,XL,70,161000,2300.0
2024-05-14,XXL,10,25000,2500.0
2024-05-15,S,0,0,0.0
2024-05-15,M,50,90000,1800.0
2024-05-15,L,90,162000,1800.0
2024-05-15,XL,120,276000,2300.0
2024-05-15,XXL,0,0,0.0
2024-05-16,S,30,52500,1750.0
2024-05-16,M,40,70000,1750.0
2024-05-16,L,100,180000,1800.0
2024-05-16,XL,50,115000,2300.0
2024-05-16,XXL,10,25000,2500.0
2024-05-17,S,0,0,0.0
2024-05-17,M,30,54000,1800.0
2024-05-17,L,100,180000,1800.0
2024-05-17,XL,20,46000,2300.0
2024-05-17,XXL,20,50000,2500.0
2024-05-18,S,10,17500,1750.0
2024-05-18,M,30,52500,1750.0
2024-05-18,L,130,227000,1746.1538461538462
2024-05-18,XL,70,161000,2300.0
2024-05-18,XXL,60,150000,2500.0
2024-05-19,S,0,0,0.0
2024-05-19,M,0,0,0.0
2024-05-19,L,0,0,0.0
2024-05-19,XL,0,0,0.0
2024-05-19,XXL,0,0,0.0
2024-05-20,S,10,17500,1750.0
2024-05-20,M,20,35000,1750.0
2024-05-20,L,90,162000,1800.0
2024-05-20,XL,50,115000,2300.0
2024-05-20,XXL,50,125000,2500.0
2024-05-21,S,0,0,0.0
2024-05-21,M,40,70000,1750.0
2024-05-21,L,110,192500,1750.0
2024-05-21,XL,60,138000,2300.0
2024-05-21,XXL,70,171500,2450.0
2024-05-22,S,0,0,0.0
2024-05-22,M,10,17500,1750.0
2024-05-22,L,60,105000,1750.0
2024-05-22,XL,20,46000,2300.0
2024-05-22,XXL,50,125000,2500.0
2024-05-23,S,0,0,0.0
2024-05-23,M,0,0,0.0
2024-05-23,L,0,0,0.0
2024-05-23,XL,0,0,0.0
2024-05-23,XXL,0,0,0.0
2024-05-24,S,10,18000,1800.0
2024-05-24,M,40,70000,1750.0
2024-05-24,L,40,72000,1800.0
2024-05-24,XL,60,138000,2300.0
2024-05-24,XXL,20,50000,2500.0
2024-05-25,S,0,0,0.0
2024-05-25,M,0,0,0.0
2024-05-25,L,0,0,0.0
2024-05-25,XL,0,0,0.0
2024-05-25,XXL,0,0,0.0
2024-05-26,S,20,35000,1750.0
2024-05-26,M,60,105000,1750.0
2024-05-26,L,80,144000,1800.0
2024-05-26,XL,60,138000,2300.0
2024-05-26,XXL,50,125000,2500.0
2024-05-27,S,0,0,0.0
2024-05-27,M,140,235000,1678.5714285714287
2024-05-27,L,100,180000,1800.0
2024-05-27,XL,100,230000,2300.0
2024-05-27,XXL,10,25000,2500.0
2024-05-28,S,10,17500,1750.0
2024-05-28,M,20,36000,1800.0
2024-05-28,L,40,72000,1800.0
2024-05-28,XL,30,69000,2300.0
2024-05-28,XXL,20,50000,2500.0
2024-05-29,S,0,0,0.0
2024-05-29,M,20,35000,1750.0
2024-05-29,L,100,180000,1800.0
2024-05-29,XL,50,115000,2300.0
2024-05-29,XXL,10,25000,2500.0
2024-05-30,S,0,0,0.0
2024-05-30,M,0,0,0.0
2024-05-30,L,60,108000,1800.0
2024-05-30,XL,40,92000,2300.0
2024-05-30,XXL,80,200000,2500.0
2024-05-31,S,0,0,0.0
2024-05-31,M,30,54000,1800.0
2024-05-31,L,200,344000,1720.0
2024-05-31,XL,50,115000,2300.0
2024-05-31,XXL,20,50000,2500.0
2024-06-01,S,10,17500,1750.0
2024-06-01,M,10,18000,1800.0
2024-06-01,L,120,200000,1666.6666666666667
2024-06-01,XL,10,23000,2300.0
2024-06-01,XXL,40,100000,2500.0
2024-06-02,S,0,0,0.0
2024-06-02,M,0,0,0.0
2024-06-02,L,0,0,0.0
2024-06-02,XL,0,0,0.0
2024-06-02,XXL,0,0,0.0
2024-06-03,S,10,17000,1700.0
2024-06-03,M,20,140000,7000.0
2024-06-03,L,110,198000,1800.0
2024-06-03,XL,60,138000,2300.0
2024-06-03,XXL,40,100000,2500.0
2024-06-04,S,10,17500,1750.0
2024-06-04,M,0,0,0.0
2024-06-04,L,60,108000,1800.0
2024-06-04,XL,50,115000,2300.0
2024-06-04,XXL,20,50000,2500.0
2024-06-05,S,0,0,0.0
2024-06-05,M,0,0,0.0
2024-06-05,L,0,0,0.0
2024-06-05,XL,0,0,0.0
2024-06-05,XXL,0,0,0.0
2024-06-06,S,0,0,0.0
2024-06-06,M,0,0,0.0
2024-06-06,L,0,0,0.0
2024-06-06,XL,0,0,0.0
2024-06-06,XXL,0,0,0.0
2024-06-07,S,0,0,0.0
2024-06-07,M,0,0,0.0
2024-06-07,L,0,0,0.0
2024-06-07,XL,0,0,0.0
2024-06-07,XXL,0,0,0.0
2024-06-08,S,0,0,0.0
2024-06-08,M,0,0,0.0
2024-06-08,L,0,0,0.0
2024-06-08,XL,0,0,0.0
2024-06-08,XXL,0,0,0.0
2024-06-09,S,0,0,0.0
2024-06-09,M,0,0,0.0
2024-06-09,L,0,0,0.0
2024-06-09,XL,0,0,0.0
2024-06-09,XXL,0,0,0.0
2024-06-10,S,0,0,0.0
2024-06-10,M,50,87500,1750.0
2024-06-10,L,160,280000,1750.0
2024-06-10,XL,50,115000,2300.0
2024-06-10,XXL,80,200000,2500.0
2024-06-11,S,0,0,0.0
2024-06-11,M,0,0,0.0
2024-06-11,L,0,0,0.0
2024-06-11,XL,0,0,0.0
2024-06-11,XXL,0,0,0.0
2024-06-12,S,20,35000,1750.0
2024-06-12,M,50,87000,1740.0
2024-06-12,L,80,140000,1750.0
2024-06-12,XL,20,46000,2300.0
2024-06-12,XXL,0,0,0.0
2024-06-13,S,0,0,0.0
2024-06-13,M,30,52500,1750.0
2024-06-13,L,50,87500,1750.0
2024-06-13,XL,50,115000,2300.0
2024-06-13,XXL,70,175000,2500.0
2024-06-14,S,10,17500,1750.0
2024-06-14,M,0,0,0.0
2024-06-14,L,50,87500,1750.0
2024-06-14,XL,140,296000,2114.285714285714
2024-06-14,XXL,20,50000,2500.0
2024-06-15,S,0,0,0.0
2024-06-15,M,20,35000,1750.0
2024-06-15,L,60,105000,1750.0
2024-06-15,XL,40,92000,2300.0
2024-06-15,XXL,20,50000,2500.0
2024-06-16,S,0,0,0.0
2024-06-16,M,0,0,0.0
2024-06-16,L,0,0,0.0
2024-06-16,XL,0,0,0.0
2024-06-16,XXL,0,0,0.0
2024-06-17,S,0,0,0.0
2024-06-17,M,0,0,0.0
2024-06-17,L,0,0,0.0
2024-06-17,XL,0,0,0.0
2024-06-17,XXL,0,0,0.0
2024-06-18,S,20,35000,1750.0
2024-06-18,M,50,87500,1750.0
2024-06-18,L,250,427500,1710.0
2024-06-18,XL,140,322000,2300.0
2024-06-18,XXL,80,200000,2500.0
2024-06-19,S,0,0,0.0
2024-06-19,M,0,0,0.0
2024-06-19,L,0,0,0.0
2024-06-19,XL,0,0,0.0
2024-06-19,XXL,0,0,0.0
2024-06-20,S,10,17500,1750.0
2024-06-20,M,50,87500,1750.0
2024-06-20,L,140,245000,1750.0
2024-06-20,XL,60,138000,2300.0
2024-06-20,XXL,10,25000,2500.0
2024-06-21,S,10,17500,1750.0
2024-06-21,M,20,35000,1750.0
2024-06-21,L,40,70000,1750.0
2024-06-21,XL,40,92000,2300.0
2024-06-21,XXL,20,50000,2500.0
2024-06-22,S,20,35000,1750.0
2024-06-22,M,40,70000,1750.0
2024-06-22,L,40,70000,1750.0
2024-06-22,XL,70,161000,2300.0
2024-06-22,XXL,20,50000,2500.0
2024-06-23,S,0,0,0.0
2024-06-23,M,0,0,0.0
2024-06-23,L,0,0,0.0
2024-06-23,XL,0,0,0.0
2024-06-23,XXL,0,0,0.0
2024-06-24,S,40,70000,1750.0
2024-06-24,M,90,157500,1750.0
2024-06-24,L,150,262500,1750.0
2024-06-24,XL,70,161000,2300.0
2024-06-24,XXL,70,175000,2500.0
2024-06-25,S,0,0,0.0
2024-06-25,M,50,87500,1750.0
2024-06-25,L,100,175000,1750.0
2024-06-25,XL,80,184000,2300.0
2024-06-25,XXL,60,150000,2500.0
2024-06-26,S,0,0,0.0
2024-06-26,M,100,105000,1050.0
2024-06-26,L,90,157000,1744.4444444444443
2024-06-26,XL,60,138000,2300.0
2024-06-26,XXL,10,25000,2500.0
2024-06-27,S,10,17500,1750.0
2024-06-27,M,50,87500,1750.0
2024-06-27,L,90,157000,1744.4444444444443
2024-06-27,XL,60,138000,2300.0
2024-06-27,XXL,40,100000,2500.0
2024-06-28,S,20,35000,1750.0
2024-06-28,M,10,17500,1750.0
2024-06-28,L,50,87500,1750.0
2024-06-28,XL,20,46000,2300.0
2024-06-28,XXL,30,75000,2500.0
2024-06-29,S,30,52500,1750.0
2024-06-29,M,10,17500,1750.0
2024-06-29,L,70,122500,1750.0
2024-06-29,XL,30,69000,2300.0
2024-06-29,XXL,10,25000,2500.0
2024-06-30,S,0,0,0.0
2024-06-30,M,0,0,0.0
2024-06-30,L,0,0,0.0
2024-06-30,XL,0,0,0.0
2024-06-30,XXL,0,0,0.0
2024-07-01,S,10,17500,1750.0
2024-07-01,M,20,35000,1750.0
2024-07-01,L,70,122500,1750.0
2024-07-01,XL,40,92000,2300.0
2024-07-01,XXL,40,100000,2500.0
2024-07-02,S,0,0,0.0
2024-07-02,M,40,70000,1750.0
2024-07-02,L,50,87500,1750.0
2024-07-02,XL,100,115000,1150.0
2024-07-02,XXL,0,0,0.0
2024-07-03,S,0,0,0.0
2024-07-03,M,0,0,0.0
2024-07-03,L,70,122500,1750.0
2024-07-03,XL,20,46000,2300.0
2024-07-03,XXL,0,0,0.0
2024-07-04,S,10,18000,1800.0
2024-07-04,M,60,105000,1750.0
2024-07-04,L,110,192500,1750.0
2024-07-04,XL,0,0,0.0
2024-07-04,XXL,60,150000,2500.0
2024-07-05,S,30,52500,1750.0
2024-07-05,M,20,35000,1750.0
2024-07-05,L,10,17500,1750.0
2024-07-05,XL,20,46000,2300.0
2024-07-05,XXL,40,100000,2500.0
2024-07-06,S,10,17500,1750.0
2024-07-06,M,0,0,0.0
2024-07-06,L,0,0,0.0
2024-07-06,XL,10,23000,2300.0
2024-07-06,XXL,0,0,0.0
2024-07-07,S,0,0,0.0
2024-07-07,M,0,0,0.0
2024-07-07,L,0,0,0.0
2024-07-07,XL,0,0,0.0
2024-07-07,XXL,0,0,0.0
2024-07-08,S,20,35000,1750.0
2024-07-08,M,60,105000,1750.0
2024-07-08,L,20,35000,1750.0
2024-07-08,XL,90,207000,2300.0
2024-07-08,XXL,40,100000,2500.0
2024-07-09,S,10,17500,1750.0
2024-07-09,M,20,35000,1750.0
2024-07-09,L,0,0,0.0
2024-07-09,XL,40,92000,2300.0
2024-07-09,XXL,130,310000,2384.6153846153848
2024-07-10,S,0,0,0.0
2024-07-10,M,10,17500,1750.0
2024-07-10,L,220,385000,1750.0
2024-07-10,XL,90,207000,2300.0
2024-07-10,XXL,20,50000,2500.0
2024-07-11,S,0,0,0.0
2024-07-11,M,10,17500,1750.0
2024-07-11,L,60,105000,1750.0
2024-07-11,XL,60,138000,2300.0
2024-07-11,XXL,30,75000,2500.0
2024-07-12,S,0,0,0.0
2024-07-12,M,0,0,0.0
2024-07-12,L,20,35000,1750.0
2024-07-12,XL,70,161000,2300.0
2024-07-12,XXL,70,175000,2500.0
2024-07-13,S,10,17500,1750.0
2024-07-13,M,80,140000,1750.0
2024-07-13,L,100,175000,1750.0
2024-07-13,XL,50,115000,2300.0
2024-07-13,XXL,0,0,0.0
2024-07-14,S,0,0,0.0
2024-07-14,M,0,0,0.0
2024-07-14,L,0,0,0.0
2024-07-14,XL,0,0,0.0
2024-07-14,XXL,0,0,0.0
2024-07-15,S,0,0,0.0
2024-07-15,M,140,245000,1750.0
2024-07-15,L,160,280000,1750.0
2024-07-15,XL,50,115000,2300.0
2024-07-15,XXL,90,225000,2500.0
2024-07-16,S,20,35000,1750.0
2024-07-16,M,30,52500,1750.0
2024-07-16,L,40,70000,1750.0
2024-07-16,XL,30,69000,2300.0
2024-07-16,XXL,20,50000,2500.0
2024-07-17,S,0,0,0.0
2024-07-17,M,0,0,0.0
2024-07-17,L,40,70000,1750.0
2024-07-17,XL,10,23000,2300.0
2024-07-17,XXL,10,25000,2500.0
2024-07-18,S,0,0,0.0
2024-07-18,M,70,122500,1750.0
2024-07-18,L,110,192500,1750.0
2024-07-18,XL,50,115000,2300.0
2024-07-18,XXL,20,92500,4625.0
2024-07-19,S,0,0,0.0
2024-07-19,M,0,0,0.0
2024-07-19,L,0,0,0.0
2024-07-19,XL,0,0,0.0
2024-07-19,XXL,0,0,0.0
2024-07-20,S,30,52500,1750.0
2024-07-20,M,30,52500,1750.0
2024-07-20,L,100,175000,1750.0
2024-07-20,XL,50,115000,2300.0
2024-07-20,XXL,20,50000,2500.0
2024-07-21,S,0,0,0.0
2024-07-21,M,0,0,0.0
2024-07-21,L,0,0,0.0
2024-07-21,XL,0,0,0.0
2024-07-21,XXL,0,0,0.0
2024-07-22,S,10,17500,1750.0
2024-07-22,M,40,70000,1750.0
2024-07-22,L,60,105000,1750.0
2024-07-22,XL,70,161000,2300.0
2024-07-22,XXL,60,150000,2500.0
2024-07-23,S,40,70000,1750.0
2024-07-23,M,40,70000,1750.0
2024-07-23,L,130,227500,1750.0
2024-07-23,XL,80,184000,2300.0
2024-07-23,XXL,60,150000,2500.0
2024-07-24,S,20,35000,1750.0
2024-07-24,M,40,70000,1750.0
2024-07-24,L,230,392500,1706.5217391304348
2024-07-24,XL,10,23000,2300.0
2024-07-24,XXL,10,25000,2500.0
2024-07-25,S,30,52500,1750.0
2024-07-25,M,30,52500,1750.0
2024-07-25,L,100,175000,1750.0
2024-07-25,XL,30,69000,2300.0
