produk,tanggal,qty,t,ln_Q
XL,2022-06-11,50,391,3.912023005428146
XL,2022-06-13,80,392,4.382026634673881
XL,2022-06-14,40,393,3.6888794541139363
XL,2022-06-15,60,394,4.0943445622221
XL,2022-06-16,30,395,3.4011973816621555
XL,2022-06-17,140,396,4.941642422609304
XL,2022-06-18,90,397,4.499809670330265
XL,2022-06-20,100,398,4.605170185988092
XL,2022-06-21,120,399,4.787491742782046
XL,2022-06-22,40,400,3.6888794541139363
XL,2022-06-23,70,401,4.248495242049359
XL,2022-06-24,100,402,4.605170185988092
XL,2022-06-25,110,403,4.700480365792417
XL,2022-06-27,50,404,3.912023005428146
XL,2022-06-28,60,405,4.0943445622221
XL,2022-06-29,80,406,4.382026634673881
XL,2022-06-30,60,407,4.0943445622221
XL,2022-07-01,90,408,4.499809670330265
XL,2022-07-04,180,409,5.19295685089021
XL,2022-07-05,120,410,4.787491742782046
XL,2022-07-06,60,411,4.0943445622221
XL,2022-07-07,60,412,4.0943445622221
XL,2022-07-08,90,413,4.499809670330265
XL,2022-07-09,100,414,4.605170185988092
XL,2022-07-11,50,415,3.912023005428146
XL,2022-07-12,60,416,4.0943445622221
XL,2022-07-13,60,417,4.0943445622221
XL,2022-07-14,40,418,3.6888794541139363
XL,2022-07-15,40,419,3.6888794541139363
XL,2022-07-16,60,420,4.0943445622221
XL,2022-07-23,220,421,5.393627546352362
XL,2022-07-25,110,422,4.700480365792417
XL,2022-07-26,80,423,4.382026634673881
XL,2022-07-27,20,424,2.995732273553991
XL,2022-07-28,60,425,4.0943445622221
XL,2022-07-29,60,426,4.0943445622221
XL,2022-07-30,50,427,3.912023005428146
XL,2022-08-01,100,428,4.605170185988092
XL,2022-08-02,70,429,4.248495242049359
XL,2022-08-03,40,430,3.6888794541139363
XL,2022-08-04,60,431,4.0943445622221
XL,2022-08-05,70,432,4.248495242049359
XL,2022-08-06,120,433,4.787491742782046
XL,2022-08-08,40,434,3.6888794541139363
XL,2022-08-09,170,435,5.135798437050262
XL,2022-08-10,20,436,2.995732273553991
XL,2022-08-11,80,437,4.382026634673881
XL,2022-08-12,80,438,4.382026634673881
XL,2022-08-15,70,439,4.248495242049359
XL,2022-08-16,130,440,4.867534450455582
XL,2022-08-17,70,441,4.248495242049359
XL,2022-08-18,90,442,4.499809670330265
XL,2022-08-19,40,443,3.6888794541139363
XL,2022-08-20,80,444,4.382026634673881
XL,2022-08-22,60,445,4.0943445622221
XL,2022-08-23,80,446,4.382026634673881
XL,2022-08-24,50,447,3.912023005428146
XL,2022-08-25,60,448,4.0943445622221
XL,2022-08-26,80,449,4.382026634673881
XL,2022-08-27,80,450,4.382026634673881
XL,2022-08-29,70,451,4.248495242049359
XL,2022-08-30,90,452,4.499809670330265
XL,2022-08-31,40,453,3.6888794541139363
XL,2022-09-01,120,454,4.787491742782046
XL,2022-09-02,80,455,4.382026634673881
XL,2022-09-03,110,456,4.700480365792417
XL,2022-09-05,40,457,3.6888794541139363
XL,2022-09-07,40,458,3.6888794541139363
XL,2022-09-08,110,459,4.700480365792417
XL,2022-09-09,50,460,3.912023005428146
XL,2022-09-10,120,461,4.787491742782046
XL,2022-09-12,110,462,4.700480365792417
XL,2022-09-13,40,463,3.6888794541139363
XL,2022-09-14,50,464,3.912023005428146
XL,2022-09-15,120,465,4.787491742782046
XL,2022-09-16,120,466,4.787491742782046
XL,2022-09-17,130,467,4.867534450455582
XL,2022-09-19,80,468,4.382026634673881
XL,2022-09-20,80,469,4.382026634673881
XL,2022-09-21,50,470,3.912023005428146
XL,2022-09-22,20,471,2.995732273553991
XL,2022-09-23,90,472,4.499809670330265
XL,2022-09-24,60,473,4.0943445622221
XL,2022-09-26,100,474,4.605170185988092
XL,2022-09-27,80,475,4.382026634673881
XL,2022-09-28,40,476,3.6888794541139363
XL,2022-09-29,110,477,4.700480365792417
XL,2022-09-30,40,478,3.6888794541139363
XL,2022-10-01,90,479,4.499809670330265
XL,2022-10-03,100,480,4.605170185988092
XL,2022-10-04,30,481,3.4011973816621555
XL,2022-10-05,70,482,4.248495242049359
XL,2022-10-06,20,483,2.995732273553991
XL,2022-10-07,80,484,4.382026634673881
XL,2022-10-09,150,485,5.0106352940962555
XL,2022-10-10,40,486,3.6888794541139363
XL,2022-10-11,60,487,4.0943445622221
XL,2022-10-12,50,488,3.912023005428146
XL,2022-10-13,70,489,4.248495242049359
XL,2022-10-14,90,490,4.499809670330265
XL,2022-10-15,50,491,3.912023005428146
XL,2022-10-17,70,492,4.248495242049359
XL,2022-10-18,70,493,4.248495242049359
XL,2022-10-19,50,494,3.912023005428146
XL,2022-10-20,30,495,3.4011973816621555
XL,2022-10-21,80,496,4.382026634673881
XL,2022-10-22,100,497,4.605170185988092
XL,2022-10-24,60,498,4.0943445622221
XL,2022-10-25,10,499,2.302585092994046
XL,2022-10-26,70,500,4.248495242049359
XL,2022-10-27,50,501,3.912023005428146
XL,2022-10-28,70,502,4.248495242049359
XL,2022-10-29,30,503,3.4011973816621555
XL,2022-10-31,60,504,4.0943445622221
XL,2022-11-01,30,505,3.4011973816621555
XL,2022-11-02,60,506,4.0943445622221
XL,2022-11-03,50,507,3.912023005428146
XL,2022-11-04,100,508,4.605170185988092
XL,2022-11-05,70,509,4.248495242049359
XL,2022-11-07,80,510,4.382026634673881
XL,2022-11-09,60,511,4.0943445622221
XL,2022-11-10,50,512,3.912023005428146
XL,2022-11-11,40,513,3.6888794541139363
XL,2022-11-12,70,514,4.248495242049359
XL,2022-11-14,40,515,3.6888794541139363
XL,2022-11-15,120,516,4.787491742782046
XL,2022-11-16,60,517,4.0943445622221
XL,2022-11-17,20,518,2.995732273553991
XL,2022-11-18,80,519,4.382026634673881
XL,2022-11-20,60,520,4.0943445622221
XL,2022-11-21,110,521,4.700480365792417
XL,2022-11-22,50,522,3.912023005428146
XL,2022-11-23,20,523,2.995732273553991
XL,2022-11-24,80,524,4.382026634673881
XL,2022-11-25,90,525,4.499809670330265
XL,2022-11-26,60,526,4.0943445622221
XL,2022-11-28,90,527,4.499809670330265
XL,2022-11-29,80,528,4.382026634673881
XL,2022-11-30,30,529,3.4011973816621555
XL,2022-12-01,80,530,4.382026634673881
XL,2022-12-02,70,531,4.248495242049359
XL,2022-12-03,120,532,4.787491742782046
XL,2022-12-05,70,533,4.248495242049359
XL,2022-12-06,30,534,3.4011973816621555
XL,2022-12-08,280,535,5.634789603169249
XL,2022-12-09,70,536,4.248495242049359
XL,2022-12-10,100,537,4.605170185988092
XL,2022-12-12,120,538,4.787491742782046
XL,2022-12-13,80,539,4.382026634673881
XL,2022-12-14,50,540,3.912023005428146
XL,2022-12-15,60,541,4.0943445622221
XL,2022-12-16,110,542,4.700480365792417
XL,2022-12-17,80,543,4.382026634673881
XL,2022-12-19,110,544,4.700480365792417
XL,2022-12-20,40,545,3.6888794541139363
XL,2022-12-21,60,546,4.0943445622221
XL,2022-12-22,50,547,3.912023005428146
XL,2022-12-23,60,548,4.0943445622221
XL,2022-12-24,40,549,3.6888794541139363
XL,2022-12-26,110,550,4.700480365792417
XL,2022-12-27,60,551,4.0943445622221
XL,2022-12-28,60,552,4.0943445622221
XL,2022-12-29,40,553,3.6888794541139363
XL,2022-12-30,50,554,3.912023005428146
XL,2023-01-02,80,555,4.382026634673881
XL,2023-01-03,60,556,4.0943445622221
XL,2023-01-04,60,557,4.0943445622221
XL,2023-01-05,50,558,3.912023005428146
XL,2023-01-06,70,559,4.248495242049359
XL,2023-01-07,90,560,4.499809670330265
XL,2023-01-09,80,561,4.382026634673881
XL,2023-01-10,130,562,4.867534450455582
XL,2023-01-11,90,563,4.499809670330265
XL,2023-01-12,100,564,4.605170185988092
XL,2023-01-13,50,565,3.912023005428146
XL,2023-01-14,40,566,3.6888794541139363
XL,2023-01-16,70,567,4.248495242049359
XL,2023-01-17,60,568,4.0943445622221
XL,2023-01-18,20,569,2.995732273553991
XL,2023-01-19,40,570,3.6888794541139363
XL,2023-01-20,120,571,4.787491742782046
XL,2023-01-21,40,572,3.6888794541139363
XL,2023-01-23,120,573,4.787491742782046
XL,2023-01-24,100,574,4.605170185988092
XL,2023-01-25,50,575,3.912023005428146
XL,2023-01-26,20,576,2.995732273553991
XL,2023-01-27,70,577,4.248495242049359
XL,2023-01-28,40,578,3.6888794541139363
XL,2023-01-30,100,579,4.605170185988092
XL,2023-01-31,110,580,4.700480365792417
XL,2023-02-01,40,581,3.6888794541139363
XL,2023-02-02,30,582,3.4011973816621555
XL,2023-02-03,70,583,4.248495242049359
XL,2023-02-04,20,584,2.995732273553991
XL,2023-02-06,110,585,4.700480365792417
XL,2023-02-07,70,586,4.248495242049359
XL,2023-02-08,90,587,4.499809670330265
XL,2023-02-09,60,588,4.0943445622221
XL,2023-02-10,90,589,4.499809670330265
XL,2023-02-11,30,590,3.4011973816621555
XL,2023-02-13,80,591,4.382026634673881
XL,2023-02-14,60,592,4.0943445622221
XL,2023-02-15,60,593,4.0943445622221
XL,2023-02-16,30,594,3.4011973816621555
XL,2023-02-17,100,595,4.605170185988092
XL,2023-02-18,40,596,3.6888794541139363
XL,2023-02-20,100,597,4.605170185988092
XL,2023-02-21,30,598,3.4011973816621555
XL,2023-02-22,50,599,3.912023005428146
XL,2023-02-23,40,600,3.6888794541139363
XL,2023-02-26,230,601,5.438079308923196
XL,2023-02-27,70,602,4.248495242049359
XL,2023-02-28,70,603,4.248495242049359
XL,2023-03-01,60,604,4.0943445622221
XL,2023-03-03,90,605,4.499809670330265
XL,2023-03-04,120,606,4.787491742782046
XL,2023-03-06,80,607,4.382026634673881
XL,2023-03-07,110,608,4.700480365792417
XL,2023-03-08,60,609,4.0943445622221
XL,2023-03-09,40,610,3.6888794541139363
XL,2023-03-10,90,611,4.499809670330265
XL,2023-03-11,100,612,4.605170185988092
XL,2023-03-13,100,613,4.605170185988092
XL,2023-03-14,40,614,3.6888794541139363
XL,2023-03-16,50,615,3.912023005428146
XL,2023-03-17,90,616,4.499809670330265
XL,2023-03-18,110,617,4.700480365792417
XL,2023-03-20,80,618,4.382026634673881
XL,2023-03-21,100,619,4.605170185988092
XL,2023-03-22,10,620,2.302585092994046
XL,2023-03-23,10,621,2.302585092994046
XL,2023-03-24,80,622,4.382026634673881
XL,2023-03-25,60,623,4.0943445622221
XL,2023-03-27,110,624,4.700480365792417
XL,2023-03-28,70,625,4.248495242049359
XL,2023-03-29,40,626,3.6888794541139363
XL,2023-03-30,70,627,4.248495242049359
XL,2023-03-31,100,628,4.605170185988092
XL,2023-04-01,60,629,4.0943445622221
XL,2023-04-03,110,630,4.700480365792417
XL,2023-04-04,90,631,4.499809670330265
XL,2023-04-05,10,632,2.302585092994046
XL,2023-04-06,20,633,2.995732273553991
XL,2023-04-07,40,634,3.6888794541139363
XL,2023-04-08,70,635,4.248495242049359
XL,2023-04-10,70,636,4.248495242049359
XL,2023-04-11,50,637,3.912023005428146
XL,2023-04-12,40,638,3.6888794541139363
XL,2023-04-13,70,639,4.248495242049359
XL,2023-04-14,100,640,4.605170185988092
XL,2023-04-15,20,641,2.995732273553991
XL,2023-04-17,120,642,4.787491742782046
XL,2023-04-18,12,643,2.4849066497880004
XL,2023-04-19,10,644,2.302585092994046
XL,2023-04-28,90,645,4.499809670330265
XL,2023-05-01,130,646,4.867534450455582
XL,2023-05-02,50,647,3.912023005428146
XL,2023-05-03,50,648,3.912023005428146
XL,2023-05-04,80,649,4.382026634673881
XL,2023-05-05,130,650,4.867534450455582
XL,2023-05-06,100,651,4.605170185988092
XL,2023-05-09,130,652,4.867534450455582
XL,2023-05-10,50,653,3.912023005428146
XL,2023-05-11,140,654,4.941642422609304
XL,2023-05-12,60,655,4.0943445622221
XL,2023-05-13,70,656,4.248495242049359
XL,2023-05-15,120,657,4.787491742782046
XL,2023-05-16,120,658,4.787491742782046
XL,2023-05-17,30,659,3.4011973816621555
XL,2023-05-18,80,660,4.382026634673881
XL,2023-05-19,60,661,4.0943445622221
XL,2023-05-20,30,662,3.4011973816621555
XL,2023-05-22,110,663,4.700480365792417
XL,2023-05-23,30,664,3.4011973816621555
XL,2023-05-24,40,665,3.6888794541139363
XL,2023-05-25,100,666,4.605170185988092
XL,2023-05-26,50,667,3.912023005428146
XL,2023-05-27,50,668,3.912023005428146
XL,2023-05-29,90,669,4.499809670330265
XL,2023-05-30,70,670,4.248495242049359
XL,2023-05-31,10,671,2.302585092994046
XL,2023-06-01,100,672,4.605170185988092
XL,2023-06-02,110,673,4.700480365792417
XL,2023-06-03,60,674,4.0943445622221
XL,2023-06-05,80,675,4.382026634673881
XL,2023-06-06,40,676,3.6888794541139363
XL,2023-06-07,40,677,3.6888794541139363
XL,2023-06-08,80,678,4.382026634673881
XL,2023-06-09,70,679,4.248495242049359
XL,2023-06-10,110,680,4.700480365792417
XL,2023-06-12,40,681,3.6888794541139363
XL,2023-06-13,60,682,4.0943445622221
XL,2023-06-14,40,683,3.6888794541139363
XL,2023-06-15,90,684,4.499809670330265
XL,2023-06-16,40,685,3.6888794541139363
XL,2023-06-17,100,686,4.605170185988092
XL,2023-06-21,150,687,5.0106352940962555
XL,2023-06-22,30,688,3.4011973816621555
XL,2023-06-23,70,689,4.248495242049359
XL,2023-06-24,70,690,4.248495242049359
XL,2023-06-26,90,691,4.499809670330265
XL,2023-06-27,50,692,3.912023005428146
XL,2023-06-28,40,693,3.6888794541139363
XL,2023-06-30,70,694,4.248495242049359
XL,2023-07-01,110,695,4.700480365792417
XL,2023-07-03,80,696,4.382026634673881
XL,2023-07-04,70,697,4.248495242049359
XL,2023-07-05,90,698,4.499809670330265
XL,2023-07-06,20,699,2.995732273553991
XL,2023-07-07,70,700,4.248495242049359
XL,2023-07-08,10,701,2.302585092994046
XL,2023-07-10,50,702,3.912023005428146
XL,2023-07-11,100,703,4.605170185988092
XL,2023-07-12,40,704,3.6888794541139363
XL,2023-07-13,100,705,4.605170185988092
XL,2023-07-14,70,706,4.248495242049359
XL,2023-07-15,80,707,4.382026634673881
XL,2023-07-18,130,708,4.867534450455582
XL,2023-07-20,90,709,4.499809670330265
XL,2023-07-21,100,710,4.605170185988092
XL,2023-07-22,60,711,4.0943445622221
XL,2023-07-24,110,712,4.700480365792417
XL,2023-07-25,40,713,3.6888794541139363
XL,2023-07-26,60,714,4.0943445622221
XL,2023-07-27,50,715,3.912023005428146
XL,2023-07-28,70,716,4.248495242049359
XL,2023-07-29,20,717,2.995732273553991
XL,2023-07-31,110,718,4.700480365792417
XL,2023-08-01,10,719,2.302585092994046
XL,2023-08-02,20,720,2.995732273553991
XL,2023-08-03,90,721,4.499809670330265
XL,2023-08-04,90,722,4.499809670330265
XL,2023-08-05,30,723,3.4011973816621555
XL,2023-08-07,120,724,4.787491742782046
XL,2023-08-08,100,725,4.605170185988092
XL,2023-08-09,30,726,3.4011973816621555
XL,2023-08-10,90,727,4.499809670330265
XL,2023-08-11,40,728,3.6888794541139363
XL,2023-08-12,40,729,3.6888794541139363
XL,2023-08-14,120,730,4.787491742782046
XL,2023-08-15,60,731,4.0943445622221
XL,2023-08-16,60,732,4.0943445622221
XL,2023-08-18,20,733,2.995732273553991
XL,2023-08-19,40,734,3.6888794541139363
XL,2023-08-21,60,735,4.0943445622221
XL,2023-08-22,60,736,4.0943445622221
XL,2023-08-23,50,737,3.912023005428146
XL,2023-08-24,80,738,4.382026634673881
XL,2023-08-25,30,739,3.4011973816621555
XL,2023-08-26,80,740,4.382026634673881
XL,2023-08-28,80,741,4.382026634673881
XL,2023-08-29,70,742,4.248495242049359
XL,2023-08-30,40,743,3.6888794541139363
XL,2023-08-31,90,744,4.499809670330265
XL,2023-09-01,90,745,4.499809670330265
XL,2023-09-02,50,746,3.912023005428146
XL,2023-09-04,60,747,4.0943445622221
XL,2023-09-05,60,748,4.0943445622221
XL,2023-09-06,80,749,4.382026634673881
XL,2023-09-07,80,750,4.382026634673881
XL,2023-09-08,50,751,3.912023005428146
XL,2023-09-09,20,752,2.995732273553991
XL,2023-09-11,120,753,4.787491742782046
XL,2023-09-12,80,754,4.382026634673881
XL,2023-09-13,100,755,4.605170185988092
XL,2023-09-14,120,756,4.787491742782046
XL,2023-09-15,50,757,3.912023005428146
XL,2023-09-16,80,758,4.382026634673881
XL,2023-09-18,60,759,4.0943445622221
XL,2023-09-19,50,760,3.912023005428146
XL,2023-09-21,40,761,3.6888794541139363
XL,2023-09-22,80,762,4.382026634673881
XL,2023-09-23,50,763,3.912023005428146
XL,2023-09-25,60,764,4.0943445622221
XL,2023-09-26,70,765,4.248495242049359
XL,2023-09-27,50,766,3.912023005428146
XL,2023-09-29,20,767,2.995732273553991
XL,2023-09-30,40,768,3.6888794541139363
XL,2023-10-02,110,769,4.700480365792417
XL,2023-10-04,50,770,3.912023005428146
XL,2023-10-05,90,771,4.499809670330265
XL,2023-10-06,50,772,3.912023005428146
XL,2023-10-07,40,773,3.6888794541139363
XL,2023-10-09,70,774,4.248495242049359
XL,2023-10-10,60,775,4.0943445622221
XL,2023-10-11,90,776,4.499809670330265
XL,2023-10-12,70,777,4.248495242049359
XL,2023-10-13,70,778,4.248495242049359
XL,2023-10-14,80,779,4.382026634673881
XL,2023-10-16,60,780,4.0943445622221
XL,2023-10-17,70,781,4.248495242049359
XL,2023-10-18,50,782,3.912023005428146
XL,2023-10-19,30,783,3.4011973816621555
XL,2023-10-20,60,784,4.0943445622221
XL,2023-10-21,50,785,3.912023005428146
XL,2023-10-23,70,786,4.248495242049359
XL,2023-10-24,70,787,4.248495242049359
XL,2023-10-25,30,788,3.4011973816621555
XL,2023-10-26,90,789,4.499809670330265
XL,2023-10-27,50,790,3.912023005428146
XL,2023-10-28,70,791,4.248495242049359
XL,2023-10-30,70,792,4.248495242049359
XL,2023-10-31,80,793,4.382026634673881
XL,2023-11-01,20,794,2.995732273553991
XL,2023-11-02,50,795,3.912023005428146
XL,2023-11-03,40,796,3.6888794541139363
XL,2023-11-04,50,797,3.912023005428146
XL,2023-11-06,90,798,4.499809670330265
XL,2023-11-07,70,799,4.248495242049359
XL,2023-11-08,10,800,2.302585092994046
XL,2023-11-09,70,801,4.248495242049359
XL,2023-11-10,60,802,4.0943445622221
XL,2023-11-11,40,803,3.6888794541139363
XL,2023-11-13,90,804,4.499809670330265
XL,2023-11-14,70,805,4.248495242049359
XL,2023-11-15,60,806,4.0943445622221
XL,2023-11-16,40,807,3.6888794541139363
XL,2023-11-17,60,808,4.0943445622221
XL,2023-11-18,20,809,2.995732273553991
XL,2023-11-20,110,810,4.700480365792417
XL,2023-11-21,80,811,4.382026634673881
XL,2023-11-22,60,812,4.0943445622221
XL,2023-11-23,40,813,3.6888794541139363
XL,2023-11-24,60,814,4.0943445622221
XL,2023-11-25,10,815,2.302585092994046
XL,2023-11-27,70,816,4.248495242049359
XL,2023-11-28,110,817,4.700480365792417
XL,2023-11-29,70,818,4.248495242049359
XL,2023-11-30,40,819,3.6888794541139363
XL,2023-12-01,60,820,4.0943445622221
XL,2023-12-02,70,821,4.248495242049359
XL,2023-12-04,80,822,4.382026634673881
XL,2023-12-05,90,823,4.499809670330265
XL,2023-12-06,70,824,4.248495242049359
XL,2023-12-07,60,825,4.0943445622221
XL,2023-12-08,50,826,3.912023005428146
XL,2023-12-09,40,827,3.6888794541139363
XL,2023-12-11,120,828,4.787491742782046
XL,2023-12-12,50,829,3.912023005428146
XL,2023-12-13,60,830,4.0943445622221
XL,2023-12-14,20,831,2.995732273553991
XL,2023-12-15,30,832,3.4011973816621555
XL,2023-12-16,70,833,4.248495242049359
XL,2023-12-18,70,834,4.248495242049359
XL,2023-12-19,60,835,4.0943445622221
XL,2023-12-20,40,836,3.6888794541139363
XL,2023-12-21,50,837,3.912023005428146
XL,2023-12-22,30,838,3.4011973816621555
XL,2023-12-24,40,839,3.6888794541139363
XL,2023-12-25,150,840,5.0106352940962555
XL,2023-12-26,100,841,4.605170185988092
XL,2023-12-28,60,842,4.0943445622221
XL,2023-12-29,60,843,4.0943445622221
XL,2023-12-30,120,844,4.787491742782046
XL,2024-01-01,60,845,4.0943445622221
XL,2024-01-02,80,846,4.382026634673881
XL,2024-01-04,60,847,4.0943445622221
XL,2024-01-05,160,848,5.075173815233827
XL,2024-01-06,80,849,4.382026634673881
XL,2024-01-08,90,850,4.499809670330265
XL,2024-01-09,90,851,4.499809670330265
XL,2024-01-10,50,852,3.912023005428146
XL,2024-01-11,110,853,4.700480365792417
XL,2024-01-12,20,854,2.995732273553991
XL,2024-01-13,60,855,4.0943445622221
XL,2024-01-15,60,856,4.0943445622221
XL,2024-01-16,10,857,2.302585092994046
XL,2024-01-17,10,858,2.302585092994046
XL,2024-01-18,30,859,3.4011973816621555
XL,2024-01-20,90,860,4.499809670330265
XL,2024-01-22,70,861,4.248495242049359
XL,2024-01-23,30,862,3.4011973816621555
XL,2024-01-24,50,863,3.912023005428146
XL,2024-01-25,50,864,3.912023005428146
XL,2024-01-26,70,865,4.248495242049359
XL,2024-01-27,50,866,3.912023005428146
XL,2024-01-31,40,867,3.6888794541139363
XL,2024-02-01,50,868,3.912023005428146
XL,2024-02-02,40,869,3.6888794541139363
XL,2024-02-03,70,870,4.248495242049359
XL,2024-02-05,40,871,3.6888794541139363
XL,2024-02-06,110,872,4.700480365792417
XL,2024-02-08,180,873,5.19295685089021
XL,2024-02-09,180,874,5.19295685089021
XL,2024-02-10,80,875,4.382026634673881
XL,2024-02-12,100,876,4.605170185988092
XL,2024-02-13,70,877,4.248495242049359
XL,2024-02-15,50,878,3.912023005428146
XL,2024-02-16,110,879,4.700480365792417
XL,2024-02-17,90,880,4.499809670330265
XL,2024-02-19,60,881,4.0943445622221
XL,2024-02-20,40,882,3.6888794541139363
XL,2024-02-21,100,883,4.605170185988092
XL,2024-02-22,30,884,3.4011973816621555
XL,2024-02-23,20,885,2.995732273553991
XL,2024-02-24,80,886,4.382026634673881
XL,2024-02-26,80,887,4.382026634673881
XL,2024-02-27,60,888,4.0943445622221
XL,2024-02-29,30,889,3.4011973816621555
XL,2024-03-01,120,890,4.787491742782046
XL,2024-03-02,90,891,4.499809670330265
XL,2024-03-04,80,892,4.382026634673881
XL,2024-03-05,110,893,4.700480365792417
XL,2024-03-06,30,894,3.4011973816621555
XL,2024-03-08,60,895,4.0943445622221
XL,2024-03-10,30,896,3.4011973816621555
XL,2024-03-11,50,897,3.912023005428146
XL,2024-03-13,40,898,3.6888794541139363
XL,2024-03-14,30,899,3.4011973816621555
XL,2024-03-15,40,900,3.6888794541139363
XL,2024-03-17,10,901,2.302585092994046
XL,2024-03-18,30,902,3.4011973816621555
XL,2024-03-19,100,903,4.605170185988092
XL,2024-03-20,50,904,3.912023005428146
XL,2024-03-21,50,905,3.912023005428146
XL,2024-03-23,60,906,4.0943445622221
XL,2024-03-25,30,907,3.4011973816621555
XL,2024-03-27,10,908,2.302585092994046
XL,2024-03-28,20,909,2.995732273553991
XL,2024-03-29,60,910,4.0943445622221
